service_id,date,exception_type
1.5.H577,20200804,1
1.5.H577,20200805,1
1.5.H577,20200806,1
1.5.H596,20200807,1
1.5.H591,20200808,1
1.5.H582,20200809,1
1.5.H577,20200810,1
1.5.H577,20200811,1
1.5.H577,20200812,1
1.5.H577,20200813,1
1.5.H596,20200814,1
1.5.H582,20200815,1
1.5.H582,20200816,1
1.5.H577,20200817,1
1.5.H577,20200818,1
1.5.H577,20200819,1
1.5.H577,20200820,1
1.5.H596,20200821,1
1.5.H591,20200822,1
1.5.H582,20200823,1
1.5.H577,20200824,1
1.5.H577,20200825,1
1.5.H577,20200826,1
1.5.H577,20200827,1
1.5.H596,20200828,1
1.5.H591,20200829,1
1.5.H582,20200830,1
1.5.H577,20200831,1
1.5.H577,20200901,1
1.5.H577,20200902,1
1.5.H577,20200903,1
1.5.H596,20200904,1
1.5.H591,20200905,1
1.5.H582,20200906,1
1.5.H577,20200907,1
1.5.H577,20200908,1
1.5.H577,20200909,1
1.5.H577,20200910,1
1.5.H582,20200911,1
1.5.H591,20200912,1
1.5.H582,20200913,1
1.5.H577,20200914,1
1.5.H577,20200915,1
1.5.H577,20200916,1
1.5.H577,20200917,1
1.5.H596,20200918,1
1.5.H591,20200919,1
1.5.H582,20200920,1
1.5.H577,20200921,1
1.5.H577,20200922,1
1.5.H577,20200923,1
1.5.H582,20200924,1
1.5.H596,20200925,1
1.5.H591,20200926,1
1.5.H582,20200927,1
1.5.H577,20200928,1
1.5.H577,20200929,1
1.5.H577,20200930,1
1.5.H577,20201001,1
1.5.H596,20201002,1
1.5.H591,20201003,1
1.5.H582,20201004,1
1.5.H577,20201005,1
1.5.H577,20201006,1
1.5.H577,20201007,1
1.5.H577,20201008,1
1.5.H596,20201009,1
1.5.H591,20201010,1
1.5.H582,20201011,1
1.5.H582,20201012,1
1.5.H577,20201013,1
1.5.H577,20201014,1
1.5.H577,20201015,1
1.5.H596,20201016,1
1.5.H591,20201017,1
1.5.H582,20201018,1
1.5.H577,20201019,1
1.5.H577,20201020,1
1.5.H577,20201021,1
1.5.H577,20201022,1
1.5.H596,20201023,1
1.5.H591,20201024,1
1.5.H582,20201025,1
1.5.H577,20201026,1
1.5.H577,20201027,1
1.5.H577,20201028,1
1.5.H577,20201029,1
1.5.H596,20201030,1
1.5.H591,20201031,1
1.5.H582,20201101,1
1.5.H577,20201102,1
1.5.H577,20201103,1
1.5.H577,20201104,1
1.5.H577,20201105,1
1.5.H596,20201106,1
1.5.H591,20201107,1
1.5.H582,20201108,1
1.5.H577,20201109,1
1.5.H577,20201110,1
1.5.H577,20201111,1
1.5.H577,20201112,1
1.5.H596,20201113,1
1.5.H591,20201114,1
1.5.H582,20201115,1
1.5.H577,20201116,1
1.5.H577,20201117,1
1.5.H577,20201118,1
1.5.H577,20201119,1
1.5.H596,20201120,1
1.5.H591,20201121,1
1.5.H582,20201122,1
1.5.H577,20201123,1
1.5.H577,20201124,1
1.5.H577,20201125,1
1.5.H577,20201126,1
1.5.H596,20201127,1
1.5.H591,20201128,1
1.5.H582,20201129,1
1.5.H577,20201130,1
1.5.H577,20201201,1
1.5.H577,20201202,1
1.5.H577,20201203,1
1.5.H596,20201204,1
1.5.H591,20201205,1
1.5.H582,20201206,1
1.5.H577,20201207,1
1.5.H582,20201208,1
1.5.H577,20201209,1
1.11.H821,20200414,1
1.11.H821,20200415,1
1.11.H821,20200416,1
1.11.H821,20200417,1
1.11.H821,20200418,1
1.11.H821,20200419,1
1.11.H821,20200420,1
1.11.H821,20200421,1
1.11.H821,20200422,1
1.11.H821,20200423,1
1.11.H821,20200424,1
1.11.H821,20200425,1
1.11.H821,20200426,1
1.11.H214,20200427,1
1.11.H214,20200428,1
1.11.H214,20200429,1
1.11.H214,20200430,1
1.11.H821,20200501,1
1.11.H821,20200502,1
1.11.H821,20200503,1
1.11.H214,20200504,1
1.11.H214,20200505,1
1.11.H214,20200506,1
1.11.H214,20200507,1
1.11.H821,20200508,1
1.11.H821,20200509,1
1.11.H821,20200510,1
1.11.H214,20200511,1
1.11.H214,20200512,1
1.11.H214,20200513,1
1.11.H214,20200514,1
1.11.H821,20200515,1
1.11.H821,20200516,1
1.11.H821,20200517,1
1.11.H214,20200518,1
1.11.H214,20200519,1
1.11.H214,20200520,1
1.11.H214,20200521,1
1.11.H821,20200522,1
1.11.H821,20200523,1
1.11.H821,20200524,1
1.11.H214,20200525,1
1.11.H214,20200526,1
1.11.H214,20200527,1
1.11.H214,20200528,1
1.11.H821,20200529,1
1.11.H821,20200530,1
1.11.H821,20200531,1
1.11.H821,20200601,1
1.11.H214,20200602,1
1.11.H214,20200603,1
1.11.H214,20200604,1
1.11.H821,20200605,1
1.11.H821,20200606,1
1.11.H821,20200607,1
1.11.H214,20200608,1
1.11.H214,20200609,1
1.11.H214,20200610,1
1.11.H214,20200611,1
1.11.H821,20200612,1
1.11.H821,20200613,1
1.11.H821,20200614,1
1.11.H214,20200615,1
1.11.H214,20200616,1
1.11.H214,20200617,1
1.11.H214,20200618,1
1.11.H821,20200619,1
1.11.H821,20200620,1
1.11.H821,20200621,1
1.11.H214,20200622,1
1.11.H214,20200623,1
1.11.H821,20200624,1
1.11.H214,20200625,1
1.11.H821,20200626,1
1.11.H821,20200627,1
1.11.H821,20200628,1
1.11.H214,20200629,1
1.11.H214,20200630,1
1.11.H214,20200701,1
1.11.H214,20200702,1
1.11.H821,20200703,1
1.11.H821,20200704,1
1.11.H821,20200705,1
1.11.H214,20200706,1
1.11.H214,20200707,1
1.11.H214,20200708,1
1.11.H214,20200709,1
1.11.H821,20200710,1
1.11.H821,20200711,1
1.11.H821,20200712,1
1.11.H214,20200713,1
1.11.H214,20200714,1
1.11.H214,20200715,1
1.11.H214,20200716,1
1.11.H821,20200717,1
1.11.H821,20200718,1
1.11.H821,20200719,1
1.11.H214,20200720,1
1.11.H214,20200721,1
1.11.H214,20200722,1
1.11.H214,20200723,1
1.11.H821,20200724,1
1.11.H821,20200725,1
1.11.H821,20200726,1
1.11.H214,20200727,1
1.11.H214,20200728,1
1.11.H214,20200729,1
1.11.H214,20200730,1
1.11.H821,20200731,1
1.11.H821,20200801,1
1.11.H821,20200802,1
1.11.H214,20200803,1
1.11.H214,20200804,1
1.11.H214,20200805,1
1.11.H214,20200806,1
1.11.H821,20200807,1
1.11.H821,20200808,1
1.11.H821,20200809,1
1.11.H214,20200810,1
1.11.H214,20200811,1
1.11.H214,20200812,1
1.11.H214,20200813,1
1.11.H821,20200814,1
1.11.H821,20200815,1
1.11.H821,20200816,1
1.11.H214,20200817,1
1.11.H214,20200818,1
1.11.H214,20200819,1
1.11.H214,20200820,1
1.11.H821,20200821,1
1.11.H821,20200822,1
1.11.H821,20200823,1
1.11.H214,20200824,1
1.11.H214,20200825,1
1.11.H214,20200826,1
1.11.H214,20200827,1
1.11.H821,20200828,1
1.11.H821,20200829,1
1.11.H821,20200830,1
1.11.H214,20200831,1
1.11.H214,20200901,1
1.11.H214,20200902,1
1.11.H214,20200903,1
1.11.H821,20200904,1
1.11.H821,20200905,1
1.11.H821,20200906,1
1.11.H214,20200907,1
1.11.H214,20200908,1
1.11.H214,20200909,1
1.11.H214,20200910,1
1.11.H821,20200911,1
1.11.H821,20200912,1
1.11.H821,20200913,1
1.11.H214,20200914,1
1.11.H214,20200915,1
1.11.H214,20200916,1
1.11.H214,20200917,1
1.11.H821,20200918,1
1.11.H821,20200919,1
1.11.H821,20200920,1
1.11.H214,20200921,1
1.11.H214,20200922,1
1.11.H214,20200923,1
1.11.H821,20200924,1
1.11.H821,20200925,1
1.11.H821,20200926,1
1.11.H821,20200927,1
1.11.H214,20200928,1
1.11.H214,20200929,1
1.11.H214,20200930,1
1.11.H214,20201001,1
1.11.H821,20201002,1
1.11.H821,20201003,1
1.11.H821,20201004,1
1.11.H214,20201005,1
1.11.H214,20201006,1
1.11.H214,20201007,1
1.11.H214,20201008,1
1.11.H821,20201009,1
1.11.H821,20201010,1
1.11.H821,20201011,1
1.11.H821,20201012,1
1.11.H214,20201013,1
1.11.H214,20201014,1
1.11.H214,20201015,1
1.11.H821,20201016,1
1.11.H821,20201017,1
1.11.H821,20201018,1
1.11.H214,20201019,1
1.11.H214,20201020,1
1.11.H214,20201021,1
1.11.H214,20201022,1
1.11.H821,20201023,1
1.11.H821,20201024,1
1.11.H821,20201025,1
1.11.H214,20201026,1
1.11.H214,20201027,1
1.11.H214,20201028,1
1.11.H214,20201029,1
1.11.H821,20201030,1
1.11.H821,20201031,1
1.11.H821,20201101,1
1.11.H214,20201102,1
1.11.H214,20201103,1
1.11.H214,20201104,1
1.11.H214,20201105,1
1.11.H821,20201106,1
1.11.H821,20201107,1
1.11.H821,20201108,1
1.11.H214,20201109,1
1.11.H214,20201110,1
1.11.H214,20201111,1
1.11.H214,20201112,1
1.11.H821,20201113,1
1.11.H821,20201114,1
1.11.H821,20201115,1
1.11.H214,20201116,1
1.11.H214,20201117,1
1.11.H214,20201118,1
1.11.H214,20201119,1
1.11.H821,20201120,1
1.11.H821,20201121,1
1.11.H821,20201122,1
1.11.H214,20201123,1
1.11.H214,20201124,1
1.11.H214,20201125,1
1.11.H214,20201126,1
1.11.H821,20201127,1
1.11.H821,20201128,1
1.11.H821,20201129,1
1.11.H214,20201130,1
1.11.H214,20201201,1
1.11.H214,20201202,1
1.11.H214,20201203,1
1.11.H821,20201204,1
1.11.H821,20201205,1
1.11.H821,20201206,1
1.11.H214,20201207,1
1.11.H821,20201208,1
1.11.H214,20201209,1
1.91.H822,20200414,1
1.91.H822,20200415,1
1.91.H822,20200416,1
1.91.H822,20200417,1
1.91.H825,20200418,1
1.91.H825,20200419,1
1.91.H822,20200420,1
1.91.H822,20200421,1
1.91.H822,20200422,1
1.91.H822,20200423,1
1.91.H822,20200424,1
1.91.H825,20200425,1
1.91.H825,20200426,1
1.91.H765,20200427,1
1.91.H765,20200428,1
1.91.H765,20200429,1
1.91.H765,20200430,1
1.91.H825,20200501,1
1.91.H825,20200502,1
1.91.H825,20200503,1
1.91.H765,20200504,1
1.91.H765,20200505,1
1.91.H765,20200506,1
1.91.H765,20200507,1
1.91.H822,20200508,1
1.91.H825,20200509,1
1.91.H825,20200510,1
1.91.H765,20200511,1
1.91.H765,20200512,1
1.91.H765,20200513,1
1.91.H765,20200514,1
1.91.H822,20200515,1
1.91.H825,20200516,1
1.91.H825,20200517,1
1.91.H765,20200518,1
1.91.H765,20200519,1
1.91.H765,20200520,1
1.91.H765,20200521,1
1.91.H822,20200522,1
1.91.H825,20200523,1
1.91.H825,20200524,1
1.91.H765,20200525,1
1.91.H765,20200526,1
1.91.H765,20200527,1
1.91.H765,20200528,1
1.91.H822,20200529,1
1.91.H825,20200530,1
1.91.H825,20200531,1
1.91.H825,20200601,1
1.91.H765,20200602,1
1.91.H765,20200603,1
1.91.H765,20200604,1
1.91.H822,20200605,1
1.91.H825,20200606,1
1.91.H825,20200607,1
1.91.H765,20200608,1
1.91.H765,20200609,1
1.91.H765,20200610,1
1.91.H765,20200611,1
1.91.H822,20200612,1
1.91.H825,20200613,1
1.91.H825,20200614,1
1.91.H765,20200615,1
1.91.H765,20200616,1
1.91.H765,20200617,1
1.91.H765,20200618,1
1.91.H822,20200619,1
1.91.H825,20200620,1
1.91.H825,20200621,1
1.91.H765,20200622,1
1.91.H765,20200623,1
1.91.H825,20200624,1
1.91.H765,20200625,1
1.91.H822,20200626,1
1.91.H825,20200627,1
1.91.H825,20200628,1
1.91.H765,20200629,1
1.91.H765,20200630,1
1.91.H765,20200701,1
1.91.H765,20200702,1
1.91.H822,20200703,1
1.91.H825,20200704,1
1.91.H825,20200705,1
1.91.H765,20200706,1
1.91.H765,20200707,1
1.91.H765,20200708,1
1.91.H765,20200709,1
1.91.H822,20200710,1
1.91.H825,20200711,1
1.91.H825,20200712,1
1.91.H765,20200713,1
1.91.H765,20200714,1
1.91.H765,20200715,1
1.91.H765,20200716,1
1.91.H822,20200717,1
1.91.H825,20200718,1
1.91.H825,20200719,1
1.91.H765,20200720,1
1.91.H765,20200721,1
1.91.H765,20200722,1
1.91.H765,20200723,1
1.91.H822,20200724,1
1.91.H825,20200725,1
1.91.H825,20200726,1
1.91.H765,20200727,1
1.91.H765,20200728,1
1.91.H765,20200729,1
1.91.H765,20200730,1
1.91.H822,20200731,1
1.91.H825,20200801,1
1.91.H825,20200802,1
1.91.H765,20200803,1
1.91.H765,20200804,1
1.91.H765,20200805,1
1.91.H765,20200806,1
1.91.H822,20200807,1
1.91.H825,20200808,1
1.91.H825,20200809,1
1.91.H765,20200810,1
1.91.H765,20200811,1
1.91.H765,20200812,1
1.91.H765,20200813,1
1.91.H822,20200814,1
1.91.H825,20200815,1
1.91.H825,20200816,1
1.91.H765,20200817,1
1.91.H765,20200818,1
1.91.H765,20200819,1
1.91.H765,20200820,1
1.91.H822,20200821,1
1.91.H825,20200822,1
1.91.H825,20200823,1
1.91.H765,20200824,1
1.91.H765,20200825,1
1.91.H765,20200826,1
1.91.H765,20200827,1
1.91.H822,20200828,1
1.91.H825,20200829,1
1.91.H825,20200830,1
1.91.H765,20200831,1
1.91.H765,20200901,1
1.91.H765,20200902,1
1.91.H765,20200903,1
1.91.H822,20200904,1
1.91.H825,20200905,1
1.91.H825,20200906,1
1.91.H765,20200907,1
1.91.H765,20200908,1
1.91.H765,20200909,1
1.91.H765,20200910,1
1.91.H825,20200911,1
1.91.H825,20200912,1
1.91.H825,20200913,1
1.91.H765,20200914,1
1.91.H765,20200915,1
1.91.H765,20200916,1
1.91.H765,20200917,1
1.91.H822,20200918,1
1.91.H825,20200919,1
1.91.H825,20200920,1
1.91.H765,20200921,1
1.91.H765,20200922,1
1.91.H765,20200923,1
1.91.H825,20200924,1
1.91.H822,20200925,1
1.91.H825,20200926,1
1.91.H825,20200927,1
1.91.H765,20200928,1
1.91.H765,20200929,1
1.91.H765,20200930,1
1.91.H765,20201001,1
1.91.H822,20201002,1
1.91.H825,20201003,1
1.91.H825,20201004,1
1.91.H765,20201005,1
1.91.H765,20201006,1
1.91.H765,20201007,1
1.91.H765,20201008,1
1.91.H822,20201009,1
1.91.H825,20201010,1
1.91.H825,20201011,1
1.91.H825,20201012,1
1.91.H765,20201013,1
1.91.H765,20201014,1
1.91.H765,20201015,1
1.91.H822,20201016,1
1.91.H825,20201017,1
1.91.H825,20201018,1
1.91.H765,20201019,1
1.91.H765,20201020,1
1.91.H765,20201021,1
1.91.H765,20201022,1
1.91.H822,20201023,1
1.91.H825,20201024,1
1.91.H825,20201025,1
1.91.H765,20201026,1
1.91.H765,20201027,1
1.91.H765,20201028,1
1.91.H765,20201029,1
1.91.H822,20201030,1
1.91.H825,20201031,1
1.91.H825,20201101,1
1.91.H765,20201102,1
1.91.H765,20201103,1
1.91.H765,20201104,1
1.91.H765,20201105,1
1.91.H822,20201106,1
1.91.H825,20201107,1
1.91.H825,20201108,1
1.91.H765,20201109,1
1.91.H765,20201110,1
1.91.H765,20201111,1
1.91.H765,20201112,1
1.91.H822,20201113,1
1.91.H825,20201114,1
1.91.H825,20201115,1
1.91.H765,20201116,1
1.91.H765,20201117,1
1.91.H765,20201118,1
1.91.H765,20201119,1
1.91.H822,20201120,1
1.91.H825,20201121,1
1.91.H825,20201122,1
1.91.H765,20201123,1
1.91.H765,20201124,1
1.91.H765,20201125,1
1.91.H765,20201126,1
1.91.H822,20201127,1
1.91.H825,20201128,1
1.91.H825,20201129,1
1.91.H765,20201130,1
1.91.H765,20201201,1
1.91.H765,20201202,1
1.91.H765,20201203,1
1.91.H822,20201204,1
1.91.H825,20201205,1
1.91.H825,20201206,1
1.91.H765,20201207,1
1.91.H825,20201208,1
1.91.H765,20201209,1
1.94.H711,20200414,1
1.94.H711,20200415,1
1.94.H711,20200416,1
1.94.H711,20200417,1
1.94.H819,20200418,1
1.94.H819,20200419,1
1.94.H711,20200420,1
1.94.H711,20200421,1
1.94.H711,20200422,1
1.94.H711,20200423,1
1.94.H711,20200424,1
1.94.H819,20200425,1
1.94.H819,20200426,1
1.94.H206,20200427,1
1.94.H206,20200428,1
1.94.H206,20200429,1
1.94.H206,20200430,1
1.94.H819,20200501,1
1.94.H819,20200502,1
1.94.H819,20200503,1
1.94.H206,20200504,1
1.94.H206,20200505,1
1.94.H206,20200506,1
1.94.H206,20200507,1
1.94.H711,20200508,1
1.94.H819,20200509,1
1.94.H819,20200510,1
1.94.H206,20200511,1
1.94.H206,20200512,1
1.94.H206,20200513,1
1.94.H206,20200514,1
1.94.H711,20200515,1
1.94.H819,20200516,1
1.94.H819,20200517,1
1.94.H206,20200518,1
1.94.H206,20200519,1
1.94.H206,20200520,1
1.94.H206,20200521,1
1.94.H711,20200522,1
1.94.H819,20200523,1
1.94.H819,20200524,1
1.94.H206,20200525,1
1.94.H206,20200526,1
1.94.H206,20200527,1
1.94.H206,20200528,1
1.94.H711,20200529,1
1.94.H819,20200530,1
1.94.H819,20200531,1
1.94.H819,20200601,1
1.94.H206,20200602,1
1.94.H206,20200603,1
1.94.H206,20200604,1
1.94.H711,20200605,1
1.94.H819,20200606,1
1.94.H819,20200607,1
1.94.H206,20200608,1
1.94.H206,20200609,1
1.94.H206,20200610,1
1.94.H206,20200611,1
1.94.H711,20200612,1
1.94.H819,20200613,1
1.94.H819,20200614,1
1.94.H206,20200615,1
1.94.H206,20200616,1
1.94.H206,20200617,1
1.94.H206,20200618,1
1.94.H711,20200619,1
1.94.H819,20200620,1
1.94.H819,20200621,1
1.94.H206,20200622,1
1.94.H206,20200623,1
1.94.H819,20200624,1
1.94.H206,20200625,1
1.94.H711,20200626,1
1.94.H819,20200627,1
1.94.H819,20200628,1
1.94.H206,20200629,1
1.94.H206,20200630,1
1.94.H206,20200701,1
1.94.H206,20200702,1
1.94.H711,20200703,1
1.94.H819,20200704,1
1.94.H819,20200705,1
1.94.H206,20200706,1
1.94.H206,20200707,1
1.94.H206,20200708,1
1.94.H206,20200709,1
1.94.H711,20200710,1
1.94.H819,20200711,1
1.94.H819,20200712,1
1.94.H206,20200713,1
1.94.H206,20200714,1
1.94.H206,20200715,1
1.94.H206,20200716,1
1.94.H711,20200717,1
1.94.H819,20200718,1
1.94.H819,20200719,1
1.94.H206,20200720,1
1.94.H206,20200721,1
1.94.H206,20200722,1
1.94.H206,20200723,1
1.94.H711,20200724,1
1.94.H819,20200725,1
1.94.H819,20200726,1
1.94.H206,20200727,1
1.94.H206,20200728,1
1.94.H206,20200729,1
1.94.H206,20200730,1
1.94.H711,20200731,1
1.94.H819,20200801,1
1.94.H819,20200802,1
1.94.H206,20200803,1
1.94.H206,20200804,1
1.94.H206,20200805,1
1.94.H206,20200806,1
1.94.H711,20200807,1
1.94.H819,20200808,1
1.94.H819,20200809,1
1.94.H206,20200810,1
1.94.H206,20200811,1
1.94.H206,20200812,1
1.94.H206,20200813,1
1.94.H711,20200814,1
1.94.H819,20200815,1
1.94.H819,20200816,1
1.94.H206,20200817,1
1.94.H206,20200818,1
1.94.H206,20200819,1
1.94.H206,20200820,1
1.94.H711,20200821,1
1.94.H819,20200822,1
1.94.H819,20200823,1
1.94.H206,20200824,1
1.94.H206,20200825,1
1.94.H206,20200826,1
1.94.H206,20200827,1
1.94.H711,20200828,1
1.94.H819,20200829,1
1.94.H819,20200830,1
1.94.H206,20200831,1
1.94.H206,20200901,1
1.94.H206,20200902,1
1.94.H206,20200903,1
1.94.H711,20200904,1
1.94.H819,20200905,1
1.94.H819,20200906,1
1.94.H206,20200907,1
1.94.H206,20200908,1
1.94.H206,20200909,1
1.94.H206,20200910,1
1.94.H819,20200911,1
1.94.H819,20200912,1
1.94.H819,20200913,1
1.94.H206,20200914,1
1.94.H206,20200915,1
1.94.H206,20200916,1
1.94.H206,20200917,1
1.94.H711,20200918,1
1.94.H819,20200919,1
1.94.H819,20200920,1
1.94.H206,20200921,1
1.94.H206,20200922,1
1.94.H206,20200923,1
1.94.H819,20200924,1
1.94.H711,20200925,1
1.94.H819,20200926,1
1.94.H819,20200927,1
1.94.H206,20200928,1
1.94.H206,20200929,1
1.94.H206,20200930,1
1.94.H206,20201001,1
1.94.H711,20201002,1
1.94.H819,20201003,1
1.94.H819,20201004,1
1.94.H206,20201005,1
1.94.H206,20201006,1
1.94.H206,20201007,1
1.94.H206,20201008,1
1.94.H711,20201009,1
1.94.H819,20201010,1
1.94.H819,20201011,1
1.94.H819,20201012,1
1.94.H206,20201013,1
1.94.H206,20201014,1
1.94.H206,20201015,1
1.94.H711,20201016,1
1.94.H819,20201017,1
1.94.H819,20201018,1
1.94.H206,20201019,1
1.94.H206,20201020,1
1.94.H206,20201021,1
1.94.H206,20201022,1
1.94.H711,20201023,1
1.94.H819,20201024,1
1.94.H819,20201025,1
1.94.H206,20201026,1
1.94.H206,20201027,1
1.94.H206,20201028,1
1.94.H206,20201029,1
1.94.H711,20201030,1
1.94.H819,20201031,1
1.94.H819,20201101,1
1.94.H206,20201102,1
1.94.H206,20201103,1
1.94.H206,20201104,1
1.94.H206,20201105,1
1.94.H711,20201106,1
1.94.H819,20201107,1
1.94.H819,20201108,1
1.94.H206,20201109,1
1.94.H206,20201110,1
1.94.H206,20201111,1
1.94.H206,20201112,1
1.94.H711,20201113,1
1.94.H819,20201114,1
1.94.H819,20201115,1
1.94.H206,20201116,1
1.94.H206,20201117,1
1.94.H206,20201118,1
1.94.H206,20201119,1
1.94.H711,20201120,1
1.94.H819,20201121,1
1.94.H819,20201122,1
1.94.H206,20201123,1
1.94.H206,20201124,1
1.94.H206,20201125,1
1.94.H206,20201126,1
1.94.H711,20201127,1
1.94.H819,20201128,1
1.94.H819,20201129,1
1.94.H206,20201130,1
1.94.H206,20201201,1
1.94.H206,20201202,1
1.94.H206,20201203,1
1.94.H711,20201204,1
1.94.H819,20201205,1
1.94.H819,20201206,1
1.94.H206,20201207,1
1.94.H819,20201208,1
1.94.H206,20201209,1
1.101.H823,20200414,1
1.101.H823,20200415,1
1.101.H823,20200416,1
1.101.H823,20200417,1
1.101.H824,20200418,1
1.101.H824,20200419,1
1.101.H823,20200420,1
1.101.H823,20200421,1
1.101.H823,20200422,1
1.101.H823,20200423,1
1.101.H823,20200424,1
1.101.H824,20200425,1
1.101.H824,20200426,1
1.101.H764,20200427,1
1.101.H764,20200428,1
1.101.H764,20200429,1
1.101.H764,20200430,1
1.101.H824,20200501,1
1.101.H824,20200502,1
1.101.H824,20200503,1
1.101.H764,20200504,1
1.101.H764,20200505,1
1.101.H764,20200506,1
1.101.H764,20200507,1
1.101.H823,20200508,1
1.101.H824,20200509,1
1.101.H824,20200510,1
1.101.H764,20200511,1
1.101.H764,20200512,1
1.101.H764,20200513,1
1.101.H764,20200514,1
1.101.H823,20200515,1
1.101.H824,20200516,1
1.101.H824,20200517,1
1.101.H764,20200518,1
1.101.H764,20200519,1
1.101.H764,20200520,1
1.101.H764,20200521,1
1.101.H823,20200522,1
1.101.H824,20200523,1
1.101.H824,20200524,1
1.101.H764,20200525,1
1.101.H764,20200526,1
1.101.H764,20200527,1
1.101.H764,20200528,1
1.101.H823,20200529,1
1.101.H824,20200530,1
1.101.H824,20200531,1
1.101.H824,20200601,1
1.101.H764,20200602,1
1.101.H764,20200603,1
1.101.H764,20200604,1
1.101.H823,20200605,1
1.101.H824,20200606,1
1.101.H824,20200607,1
1.101.H764,20200608,1
1.101.H764,20200609,1
1.101.H764,20200610,1
1.101.H764,20200611,1
1.101.H823,20200612,1
1.101.H824,20200613,1
1.101.H824,20200614,1
1.101.H764,20200615,1
1.101.H764,20200616,1
1.101.H764,20200617,1
1.101.H764,20200618,1
1.101.H823,20200619,1
1.101.H824,20200620,1
1.101.H824,20200621,1
1.101.H764,20200622,1
1.101.H764,20200623,1
1.101.H824,20200624,1
1.101.H764,20200625,1
1.101.H823,20200626,1
1.101.H824,20200627,1
1.101.H824,20200628,1
1.101.H764,20200629,1
1.101.H764,20200630,1
1.101.H764,20200701,1
1.101.H764,20200702,1
1.101.H823,20200703,1
1.101.H824,20200704,1
1.101.H824,20200705,1
1.101.H764,20200706,1
1.101.H764,20200707,1
1.101.H764,20200708,1
1.101.H764,20200709,1
1.101.H823,20200710,1
1.101.H824,20200711,1
1.101.H824,20200712,1
1.101.H764,20200713,1
1.101.H764,20200714,1
1.101.H764,20200715,1
1.101.H764,20200716,1
1.101.H823,20200717,1
1.101.H824,20200718,1
1.101.H824,20200719,1
1.101.H764,20200720,1
1.101.H764,20200721,1
1.101.H764,20200722,1
1.101.H764,20200723,1
1.101.H823,20200724,1
1.101.H824,20200725,1
1.101.H824,20200726,1
1.101.H764,20200727,1
1.101.H764,20200728,1
1.101.H764,20200729,1
1.101.H764,20200730,1
1.101.H823,20200731,1
1.101.H824,20200801,1
1.101.H824,20200802,1
1.101.H764,20200803,1
1.101.H764,20200804,1
1.101.H764,20200805,1
1.101.H764,20200806,1
1.101.H823,20200807,1
1.101.H824,20200808,1
1.101.H824,20200809,1
1.101.H764,20200810,1
1.101.H764,20200811,1
1.101.H764,20200812,1
1.101.H764,20200813,1
1.101.H823,20200814,1
1.101.H824,20200815,1
1.101.H824,20200816,1
1.101.H764,20200817,1
1.101.H764,20200818,1
1.101.H764,20200819,1
1.101.H764,20200820,1
1.101.H823,20200821,1
1.101.H824,20200822,1
1.101.H824,20200823,1
1.101.H764,20200824,1
1.101.H764,20200825,1
1.101.H764,20200826,1
1.101.H764,20200827,1
1.101.H823,20200828,1
1.101.H824,20200829,1
1.101.H824,20200830,1
1.101.H764,20200831,1
1.101.H764,20200901,1
1.101.H764,20200902,1
1.101.H764,20200903,1
1.101.H823,20200904,1
1.101.H824,20200905,1
1.101.H824,20200906,1
1.101.H764,20200907,1
1.101.H764,20200908,1
1.101.H764,20200909,1
1.101.H764,20200910,1
1.101.H824,20200911,1
1.101.H824,20200912,1
1.101.H824,20200913,1
1.101.H764,20200914,1
1.101.H764,20200915,1
1.101.H764,20200916,1
1.101.H764,20200917,1
1.101.H823,20200918,1
1.101.H824,20200919,1
1.101.H824,20200920,1
1.101.H764,20200921,1
1.101.H764,20200922,1
1.101.H764,20200923,1
1.101.H824,20200924,1
1.101.H823,20200925,1
1.101.H824,20200926,1
1.101.H824,20200927,1
1.101.H764,20200928,1
1.101.H764,20200929,1
1.101.H764,20200930,1
1.101.H764,20201001,1
1.101.H823,20201002,1
1.101.H824,20201003,1
1.101.H824,20201004,1
1.101.H764,20201005,1
1.101.H764,20201006,1
1.101.H764,20201007,1
1.101.H764,20201008,1
1.101.H823,20201009,1
1.101.H824,20201010,1
1.101.H824,20201011,1
1.101.H824,20201012,1
1.101.H764,20201013,1
1.101.H764,20201014,1
1.101.H764,20201015,1
1.101.H823,20201016,1
1.101.H824,20201017,1
1.101.H824,20201018,1
1.101.H764,20201019,1
1.101.H764,20201020,1
1.101.H764,20201021,1
1.101.H764,20201022,1
1.101.H823,20201023,1
1.101.H824,20201024,1
1.101.H824,20201025,1
1.101.H764,20201026,1
1.101.H764,20201027,1
1.101.H764,20201028,1
1.101.H764,20201029,1
1.101.H823,20201030,1
1.101.H824,20201031,1
1.101.H824,20201101,1
1.101.H764,20201102,1
1.101.H764,20201103,1
1.101.H764,20201104,1
1.101.H764,20201105,1
1.101.H823,20201106,1
1.101.H824,20201107,1
1.101.H824,20201108,1
1.101.H764,20201109,1
1.101.H764,20201110,1
1.101.H764,20201111,1
1.101.H764,20201112,1
1.101.H823,20201113,1
1.101.H824,20201114,1
1.101.H824,20201115,1
1.101.H764,20201116,1
1.101.H764,20201117,1
1.101.H764,20201118,1
1.101.H764,20201119,1
1.101.H823,20201120,1
1.101.H824,20201121,1
1.101.H824,20201122,1
1.101.H764,20201123,1
1.101.H764,20201124,1
1.101.H764,20201125,1
1.101.H764,20201126,1
1.101.H823,20201127,1
