route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.1.1,1.1.H1398,1.1.3479304,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479308,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479310,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479314,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479316,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479738,"Hospital de Bellvitge",1,1.1.100.2,1
1.3.1,1.3.H1402,1.3.3482134,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482135,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482137,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482138,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482140,"Trinitat Nova",0,1.3.300.1,1
1.1.1,1.1.H1398,1.1.3479421,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479423,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479425,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479431,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479437,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479443,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479446,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479452,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479320,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479322,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479326,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479328,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479332,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479334,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479338,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479340,"Hospital de Bellvitge",1,1.1.100.2,1
1.3.1,1.3.H1402,1.3.3482141,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482143,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482145,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482146,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482148,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482156,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482157,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482159,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482160,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482162,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482164,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482165,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482167,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482168,"Trinitat Nova",0,1.3.300.1,1
1.1.1,1.1.H1398,1.1.3479112,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479114,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479116,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479120,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479126,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479110,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479135,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479141,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479147,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479153,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479456,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479458,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479460,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479462,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479465,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479471,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479477,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479486,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479492,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479498,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479504,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479510,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479369,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479371,"Hospital de Bellvitge",1,1.1.100.2,1
1.3.1,1.3.H1402,1.3.3482170,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482171,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482173,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482174,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482176,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482178,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482179,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482181,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482183,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482185,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482186,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482188,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482196,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482198,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482199,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482201,"Zona Universitària",1,1.3.300.2,1
1.1.1,1.1.H1398,1.1.3479159,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479161,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479163,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479169,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479178,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479184,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479190,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479196,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479202,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479208,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479516,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479518,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479520,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479522,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479528,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479534,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479540,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479548,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479554,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479560,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479566,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479375,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479379,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479381,"Hospital de Bellvitge",1,1.1.100.2,1
1.3.1,1.3.H1402,1.3.3482202,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482204,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482206,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482207,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482209,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482210,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482212,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482213,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482215,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482217,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482218,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482220,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482221,"Zona Universitària",1,1.3.300.2,1
1.1.1,1.1.H1398,1.1.3479217,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479219,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479221,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479223,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479229,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479235,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479243,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479249,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479255,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479570,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479572,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479574,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479576,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479582,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479591,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479597,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479603,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479609,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479615,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479621,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479405,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479407,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479411,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479413,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479417,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479419,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479427,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479429,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479433,"Hospital de Bellvitge",1,1.1.100.2,1
1.3.1,1.3.H1402,1.3.3482223,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482224,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482226,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482235,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1402,1.3.3482236,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482238,"Trinitat Nova",0,1.3.300.1,1
1.3.1,1.3.H1402,1.3.3482239,"Zona Universitària",1,1.3.300.2,1
1.1.1,1.1.H1398,1.1.3479282,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479284,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479286,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479292,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479298,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479306,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479312,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479318,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479324,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479330,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479336,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479342,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479631,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479633,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479635,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479641,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479647,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479656,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479662,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479668,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479674,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479677,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479683,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479689,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479435,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479439,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479441,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479444,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479448,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479450,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479454,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479467,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479367,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479373,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479377,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479383,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479694,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479696,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479698,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479700,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479705,"Fondo",0,1.1.100.1,1
1.1.1,1.1.H1398,1.1.3479708,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479712,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479718,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479724,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479730,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479736,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479469,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479473,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479475,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479479,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479481,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479482,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479484,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479488,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479490,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479409,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479415,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479494,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479496,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479500,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479502,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479506,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479508,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479512,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479514,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479524,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479526,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479530,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479532,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479536,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479538,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479542,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479544,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479546,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479550,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479552,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479556,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479558,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479562,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479564,"Hospital de Bellvitge",1,1.1.100.2,1
1.1.1,1.1.H1398,1.1.3479568,"Hospital de Bellvitge",1,1.1.100.2,1
1.91.1,1.91.H1061,1.91.3489805,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489807,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489809,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489811,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489812,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489814,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489816,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489818,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489934,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489949,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489951,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489953,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489955,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489957,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489959,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489961,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489963,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489965,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489967,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489353,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489368,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489370,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489372,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489374,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489376,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489378,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489379,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489381,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489383,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489385,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489387,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489536,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489538,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489540,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489542,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489557,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489559,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489561,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489563,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489565,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489567,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489569,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489571,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489573,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489575,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489577,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489579,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489581,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489583,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489585,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489587,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489589,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489591,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489593,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489595,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489611,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489613,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489629,"Zona Universitària",0,1.91.9100.1,1
1.91.1,1.91.H1061,1.91.3489630,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489632,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489635,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489637,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489639,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489641,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489643,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489645,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489647,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489649,"Aeroport T1",1,1.91.9100.2,1
1.91.1,1.91.H1061,1.91.3489650,"Zona Universitària",0,1.91.9100.1,1
